3000,0.121,1,78,1004
4000,0.109,1,89,502
5000,0.121,1,88,502
6000,0.104,1,76,502
7000,0.117,1,88,502
8000,0.125,1,89,502
9000,0.088,1,77,502
10000,0.114,1,90,502
11000,0.099,1,87,502
12000,0.126,1,79,502
13000,0.117,1,87,502
14000,0.116,1,89,502
15000,0.106,1,76,502
16000,0.098,1,88,502
17000,0.113,1,87,502
18000,0.117,1,77,502
19000,0.126,1,88,502
20000,0.122,1,102,502
21000,0.139,1,77,502
22000,0.113,1,89,502
23000,0.141,1,91,502
24000,0.138,1,79,502
25000,0.117,1,91,502
26000,0.143,1,102,502
27000,0.124,1,76,502
28000,0.145,1,89,502
29000,0.147,1,88,502
30000,0.132,1,75,502
31000,0.129,1,88,502
32000,0.125,1,88,502
33000,0.128,1,79,502
34000,0.137,1,90,502
35000,0.144,1,90,502
36000,0.158,1,76,502
37000,0.149,1,88,502
38000,0.141,1,88,502
39000,0.151,1,76,502
40000,0.139,1,88,502
41000,0.144,1,98,502
42000,0.143,1,76,502
43000,0.127,1,90,502
44000,0.136,1,88,502
45000,0.168,1,77,502
46000,0.147,1,87,502
47000,0.149,1,89,502
48000,0.127,1,76,502
49000,0.150,1,88,502
50000,0.134,1,94,502
51000,0.156,1,76,502
52000,0.143,1,92,502
53000,0.156,1,87,502
54000,0.148,1,76,502
55000,0.149,1,89,502
56000,0.131,1,89,502
57000,0.154,1,76,502
58000,0.159,1,90,502
59000,0.173,1,87,502
60000,0.162,1,76,502
61000,0.188,1,89,502
62000,0.186,1,88,502
63000,0.153,1,76,502
64000,0.188,1,89,502
65000,0.172,1,87,502
66000,0.176,1,76,502
67000,0.195,1,89,502
68000,0.173,1,88,502
69000,0.187,1,76,502
70000,0.187,1,88,502
71000,0.169,1,90,502
72000,0.180,1,76,502
73000,0.189,1,88,502
74000,0.193,1,94,502
75000,0.177,1,76,502
76000,0.173,1,91,502
77000,0.179,1,88,502
78000,0.199,1,76,502
79000,0.190,1,99,502
80000,0.169,1,88,502
81000,0.194,1,77,502
82000,0.192,1,91,502
83000,0.190,1,87,502
84000,0.233,1,76,502
85000,0.216,1,88,502
86000,0.216,1,89,502
87000,0.209,1,76,502
88000,0.216,1,88,502
89000,0.213,1,96,502
90000,0.217,1,76,502
91000,0.223,1,104,502
92000,0.239,1,87,502
93000,0.245,1,77,502
94000,0.235,1,89,502
95000,0.217,1,87,502
96000,0.252,1,76,502
97000,0.248,1,88,502
98000,0.246,1,88,502
99000,0.243,1,76,502
100000,0.238,1,89,502
