3000,0.100,1,13,2255
4000,0.107,1,8,902
5000,0.084,2,18,902
6000,0.098,1,14,902
7000,0.118,1,9,902
8000,0.100,1,13,902
9000,0.097,1,8,902
10000,0.089,1,10,902
11000,0.097,2,9,902
12000,0.097,1,8,902
13000,0.091,1,9,902
14000,0.077,1,7,902
15000,0.094,1,6,902
16000,0.101,1,6,902
17000,0.095,1,6,902
18000,0.095,1,7,902
19000,0.108,1,6,902
20000,0.101,1,6,902
21000,0.101,1,7,902
22000,0.109,1,8,902
23000,0.079,2,11,902
24000,0.111,1,7,902
25000,0.100,2,8,902
26000,0.104,1,7,902
27000,0.109,1,7,902
28000,0.088,1,7,902
29000,0.095,1,6,902
30000,0.109,1,6,902
31000,0.098,1,6,902
32000,0.099,1,6,902
33000,0.114,1,6,902
34000,0.092,1,8,902
35000,0.119,2,9,902
36000,0.103,1,11,902
37000,0.119,1,8,902
38000,0.114,1,6,902
39000,0.121,1,8,902
40000,0.116,1,7,902
41000,0.093,1,6,902
42000,0.106,1,6,902
43000,0.098,1,6,902
44000,0.119,1,6,902
45000,0.104,1,6,902
46000,0.112,1,8,902
47000,0.108,2,9,902
48000,0.114,1,12,902
49000,0.118,1,9,902
50000,0.114,1,7,902
51000,0.091,1,7,902
52000,0.123,1,6,902
53000,0.109,1,6,902
54000,0.115,1,6,902
55000,0.098,1,6,902
56000,0.106,1,6,902
57000,0.130,1,6,902
58000,0.109,1,8,902
59000,0.113,1,9,902
60000,0.099,1,11,902
61000,0.132,1,9,902
62000,0.129,1,7,902
63000,0.133,1,6,902
64000,0.113,1,6,902
65000,0.125,1,6,902
66000,0.131,1,6,902
67000,0.142,1,6,902
68000,0.138,1,6,902
69000,0.126,1,6,902
70000,0.126,1,8,902
71000,0.143,2,10,902
72000,0.131,1,11,902
73000,0.137,1,8,902
74000,0.135,1,7,902
75000,0.154,1,7,902
76000,0.139,1,7,902
77000,0.142,1,6,902
78000,0.142,1,7,902
79000,0.136,1,6,902
80000,0.133,1,6,902
81000,0.141,1,7,902
82000,0.144,1,8,902
83000,0.143,2,9,902
84000,0.149,1,9,902
85000,0.144,1,10,902
86000,0.160,1,7,902
87000,0.154,1,6,902
88000,0.160,1,6,902
89000,0.148,1,6,902
90000,0.153,1,6,902
91000,0.170,1,6,902
92000,0.177,1,6,902
93000,0.178,1,6,902
94000,0.184,1,8,902
95000,0.183,2,10,902
96000,0.198,1,9,902
97000,0.162,1,9,902
98000,0.186,1,6,902
99000,0.189,1,7,902
100000,0.197,1,6,902
