3000,0.677,2,161,442
4000,0.688,2,162,403
5000,0.660,2,162,341
6000,0.695,2,162,321
7000,0.723,2,162,291
8000,0.735,2,161,313
9000,0.730,2,161,298
10000,0.736,2,161,265
11000,0.709,2,162,246
12000,0.716,2,160,264
13000,0.741,2,160,246
14000,0.744,2,160,235
15000,0.749,2,160,231
16000,0.764,2,160,250
17000,0.749,2,159,232
18000,0.763,2,161,254
19000,0.794,2,178,275
20000,0.778,2,164,259
21000,0.783,2,188,289
22000,0.772,2,172,313
23000,0.769,2,165,310
24000,0.813,2,166,293
25000,0.810,2,163,317
26000,0.811,2,168,315
27000,0.824,2,172,291
28000,0.823,2,167,312
29000,0.797,2,175,314
30000,0.805,2,165,337
31000,0.811,2,178,306
32000,0.835,2,168,266
33000,0.833,2,163,319
34000,0.846,2,162,326
35000,0.831,2,163,269
36000,0.832,2,162,298
37000,0.834,2,162,290
38000,0.872,2,162,298
39000,0.851,2,166,275
40000,0.842,2,162,313
41000,0.852,2,165,295
42000,0.848,2,164,284
43000,0.845,2,175,315
44000,0.864,2,163,286
45000,0.837,2,161,297
46000,0.855,2,161,270
47000,0.881,2,162,297
48000,0.878,2,163,310
49000,0.872,2,161,286
50000,0.868,2,162,262
51000,0.865,2,167,304
52000,0.874,2,172,282
53000,0.868,2,160,273
54000,0.876,2,161,232
55000,0.872,2,161,260
56000,0.852,2,163,262
57000,0.871,2,162,262
58000,0.878,2,161,264
59000,0.855,2,161,249
60000,0.875,2,161,240
61000,0.875,2,162,247
62000,0.866,2,159,244
63000,0.875,2,162,260
64000,0.868,2,160,239
65000,0.871,2,161,232
66000,0.876,2,161,232
67000,0.887,2,163,209
68000,0.886,2,161,210
69000,0.879,2,162,256
70000,0.883,2,160,241
71000,0.856,2,159,232
72000,0.897,2,177,219
73000,0.893,2,163,201
74000,0.896,2,162,243
75000,0.875,2,161,240
76000,0.888,2,161,229
77000,0.889,2,162,190
78000,0.886,2,160,225
79000,0.892,2,161,217
80000,0.890,2,163,206
81000,0.864,2,161,226
82000,0.867,2,159,197
83000,0.886,2,165,225
84000,0.886,2,161,208
85000,0.894,2,159,201
86000,0.885,2,165,174
87000,0.872,2,161,186
88000,0.868,2,161,204
89000,0.886,2,160,225
90000,0.881,2,161,207
91000,0.884,2,161,208
92000,0.872,2,172,224
93000,0.884,2,160,205
94000,0.870,2,160,188
95000,0.889,2,161,198
96000,0.904,2,161,182
97000,0.870,2,160,185
98000,0.896,2,161,183
99000,0.863,2,161,183
100000,0.889,2,163,192
