3000,0.329,2,9,255
4000,0.326,2,5,102
5000,0.330,2,5,102
6000,0.297,2,5,102
7000,0.327,2,5,102
8000,0.305,2,6,102
9000,0.360,3,9,102
10000,0.327,3,5,102
11000,0.344,2,8,102
12000,0.338,3,9,102
13000,0.321,4,8,102
14000,0.364,2,11,102
15000,0.359,3,8,102
16000,0.386,2,10,102
17000,0.374,2,4,102
18000,0.385,2,4,102
19000,0.371,2,6,102
20000,0.375,1,4,102
21000,0.377,2,4,102
22000,0.376,2,4,102
23000,0.381,1,4,102
24000,0.417,2,4,102
25000,0.373,1,4,102
26000,0.395,2,4,102
27000,0.389,2,5,102
28000,0.426,2,5,102
29000,0.407,2,8,102
30000,0.419,2,4,102
31000,0.436,2,4,102
32000,0.403,2,6,102
33000,0.416,2,4,102
34000,0.414,2,4,102
35000,0.424,1,4,102
36000,0.459,2,4,102
37000,0.406,2,4,102
38000,0.431,1,4,102
39000,0.420,2,4,102
40000,0.446,1,4,102
41000,0.419,1,4,102
42000,0.450,2,4,102
43000,0.417,2,5,102
44000,0.415,2,5,102
45000,0.424,3,6,102
46000,0.421,2,6,102
47000,0.441,2,4,102
48000,0.440,3,4,102
49000,0.441,2,5,102
50000,0.419,2,4,102
51000,0.403,2,4,102
52000,0.440,2,4,102
53000,0.424,1,4,102
54000,0.440,2,4,102
55000,0.427,2,4,102
56000,0.428,2,4,102
57000,0.441,2,4,102
58000,0.417,2,4,102
59000,0.470,2,4,102
60000,0.463,2,5,102
61000,0.431,2,5,102
62000,0.445,2,8,102
63000,0.472,2,4,102
64000,0.462,2,4,102
65000,0.460,3,5,102
66000,0.447,2,4,102
67000,0.430,2,4,102
68000,0.452,2,4,102
69000,0.426,2,4,102
70000,0.414,2,4,102
71000,0.441,2,4,102
72000,0.440,2,4,102
73000,0.434,2,4,102
74000,0.468,2,4,102
75000,0.449,2,4,102
76000,0.448,2,5,102
77000,0.413,2,5,102
78000,0.444,3,6,102
79000,0.441,2,6,102
80000,0.453,2,4,102
81000,0.465,4,4,102
82000,0.439,2,4,102
83000,0.453,2,4,102
84000,0.461,2,4,102
85000,0.443,2,4,102
86000,0.440,2,4,102
87000,0.441,2,4,102
88000,0.447,2,4,102
89000,0.437,2,4,102
90000,0.428,1,4,102
91000,0.429,2,4,102
92000,0.432,2,4,102
93000,0.431,2,4,102
94000,0.436,2,5,102
95000,0.451,3,6,102
96000,0.480,2,6,102
97000,0.473,2,4,102
98000,0.470,3,4,102
99000,0.451,2,4,102
100000,0.479,2,4,102
