3000,0.244,1,156,1
4000,0.269,1,156,0
5000,0.248,1,168,0
6000,0.244,1,156,0
7000,0.269,1,178,0
8000,0.251,1,168,0
9000,0.216,1,157,0
10000,0.236,1,160,0
11000,0.236,1,158,0
12000,0.234,1,157,1
13000,0.216,1,158,0
14000,0.249,1,163,0
15000,0.274,1,160,0
16000,0.263,1,161,2
17000,0.268,1,156,0
18000,0.263,1,156,0
19000,0.251,1,156,0
20000,0.250,1,157,0
21000,0.269,1,167,0
22000,0.292,1,168,0
23000,0.247,1,157,0
24000,0.261,1,169,1
25000,0.266,1,157,0
26000,0.283,1,157,0
27000,0.289,1,179,1
28000,0.276,1,157,0
29000,0.276,1,159,0
30000,0.276,1,169,0
31000,0.262,1,162,0
32000,0.278,1,159,0
33000,0.278,1,156,0
34000,0.255,1,157,0
35000,0.275,1,163,1
36000,0.278,1,158,1
37000,0.287,1,158,1
38000,0.284,1,157,3
39000,0.319,1,157,0
40000,0.303,1,155,0
41000,0.300,1,159,0
42000,0.323,1,165,1
43000,0.281,1,159,0
44000,0.311,1,154,0
45000,0.309,1,157,0
46000,0.311,1,163,0
47000,0.306,1,158,0
48000,0.317,1,159,1
49000,0.307,1,164,0
50000,0.323,1,172,0
51000,0.290,1,158,0
52000,0.279,1,167,0
53000,0.305,1,169,0
54000,0.313,1,160,1
55000,0.296,1,174,0
56000,0.294,1,159,1
57000,0.305,1,160,1
58000,0.315,1,170,0
59000,0.308,1,158,1
60000,0.290,1,155,0
61000,0.317,1,156,0
62000,0.302,1,156,0
63000,0.300,1,157,0
64000,0.324,1,162,0
65000,0.324,1,161,1
66000,0.324,1,158,0
67000,0.278,1,178,0
68000,0.313,1,160,0
69000,0.298,1,160,0
70000,0.304,1,169,1
71000,0.328,1,157,0
72000,0.300,1,157,0
73000,0.324,1,157,0
74000,0.325,1,157,0
75000,0.336,1,155,0
76000,0.334,1,159,0
77000,0.296,1,198,0
78000,0.316,1,157,0
79000,0.298,1,157,0
80000,0.336,1,156,0
81000,0.314,1,157,1
82000,0.328,1,156,0
83000,0.307,1,157,0
84000,0.341,1,155,0
85000,0.300,1,157,0
86000,0.304,1,168,0
87000,0.339,1,154,0
88000,0.327,1,156,0
89000,0.319,1,157,0
90000,0.315,1,159,0
91000,0.293,1,157,0
92000,0.309,1,156,0
93000,0.325,1,156,0
94000,0.319,1,156,0
95000,0.298,1,157,0
96000,0.306,1,159,0
97000,0.316,1,157,0
98000,0.321,1,157,0
99000,0.292,1,156,0
100000,0.318,1,156,0
