3000,0.328,1,18,204
4000,0.293,1,18,102
5000,0.290,2,25,102
6000,0.281,2,35,102
7000,0.299,1,19,102
8000,0.315,1,18,102
9000,0.307,1,19,102
10000,0.322,1,29,102
11000,0.302,1,18,102
12000,0.328,1,17,102
13000,0.319,1,18,102
14000,0.304,1,20,102
15000,0.318,1,25,102
16000,0.323,1,21,102
17000,0.312,1,17,102
18000,0.328,1,18,102
19000,0.305,1,20,102
20000,0.351,3,27,102
21000,0.337,1,19,102
22000,0.301,1,17,102
23000,0.335,1,18,102
24000,0.342,1,20,102
25000,0.341,1,30,102
26000,0.340,1,18,102
27000,0.358,1,17,102
28000,0.389,1,18,102
29000,0.378,1,19,102
30000,0.385,1,26,102
31000,0.388,1,20,102
32000,0.393,1,17,102
33000,0.400,1,17,102
34000,0.375,1,19,102
35000,0.363,1,29,102
36000,0.394,1,19,102
37000,0.387,1,18,102
38000,0.400,1,18,102
39000,0.423,1,19,102
40000,0.414,1,28,102
41000,0.421,1,18,102
42000,0.446,1,17,102
43000,0.443,1,17,102
44000,0.405,1,19,102
45000,0.411,1,27,102
46000,0.411,1,21,102
47000,0.434,1,18,102
48000,0.431,1,18,102
49000,0.427,2,19,102
50000,0.454,1,38,102
51000,0.435,1,21,102
52000,0.475,1,18,102
53000,0.414,1,17,102
54000,0.435,1,20,102
55000,0.432,1,30,102
56000,0.425,1,18,102
57000,0.413,1,18,102
58000,0.464,1,18,102
59000,0.448,1,26,102
60000,0.416,1,20,102
61000,0.426,1,18,102
62000,0.429,1,18,102
63000,0.432,1,17,102
64000,0.426,1,27,102
65000,0.405,1,21,102
66000,0.427,1,18,102
67000,0.437,1,17,102
68000,0.410,1,17,102
69000,0.438,2,27,102
70000,0.431,1,25,102
71000,0.452,1,18,102
72000,0.465,1,18,102
73000,0.443,1,18,102
74000,0.452,1,27,102
75000,0.449,1,21,102
76000,0.431,1,18,102
77000,0.445,1,18,102
78000,0.444,1,18,102
79000,0.426,1,26,102
80000,0.417,1,20,102
81000,0.408,1,18,102
82000,0.409,1,18,102
83000,0.416,1,18,102
84000,0.421,1,20,102
85000,0.396,1,27,102
86000,0.404,1,18,102
87000,0.434,1,18,102
88000,0.392,1,18,102
89000,0.413,1,26,102
90000,0.443,1,20,102
91000,0.437,1,18,102
92000,0.411,1,17,102
93000,0.415,1,18,102
94000,0.468,1,26,102
95000,0.457,1,21,102
96000,0.442,1,18,102
97000,0.420,1,18,102
98000,0.433,1,18,102
99000,0.443,2,23,102
100000,0.420,1,21,102
