3000,0.498,2,14,1755
4000,0.519,2,7,702
5000,0.542,2,9,702
6000,0.571,2,6,702
7000,0.627,2,6,702
8000,0.653,2,6,702
9000,0.675,2,6,702
10000,0.708,2,6,702
11000,0.694,2,7,702
12000,0.674,2,8,702
13000,0.689,2,11,702
14000,0.686,2,9,702
15000,0.731,2,7,702
16000,0.742,2,7,702
17000,0.744,2,6,702
18000,0.693,2,6,702
19000,0.668,2,6,702
20000,0.711,2,6,702
21000,0.708,2,6,702
22000,0.679,2,7,702
23000,0.703,2,8,702
24000,0.688,2,12,702
25000,0.717,2,9,702
26000,0.701,2,7,702
27000,0.721,2,6,702
28000,0.741,2,6,702
29000,0.754,2,6,702
30000,0.774,2,6,702
31000,0.768,2,6,702
32000,0.776,2,6,702
33000,0.704,2,6,702
34000,0.789,2,8,702
35000,0.751,2,8,702
36000,0.747,2,10,702
37000,0.761,3,6,702
38000,0.761,2,10,702
39000,0.758,2,6,702
40000,0.757,2,6,702
41000,0.793,2,6,702
42000,0.724,2,6,702
43000,0.758,2,6,702
44000,0.743,2,6,702
45000,0.750,2,8,702
46000,0.770,3,8,702
47000,0.779,2,10,702
48000,0.779,2,6,702
49000,0.782,2,10,702
50000,0.725,2,6,702
51000,0.742,2,6,702
52000,0.771,2,6,702
53000,0.780,2,6,702
54000,0.769,2,6,702
55000,0.758,2,6,702
56000,0.795,2,8,702
57000,0.801,3,8,702
58000,0.834,2,12,702
59000,0.836,3,11,702
60000,0.808,2,7,702
61000,0.789,2,6,702
62000,0.798,2,6,702
63000,0.830,2,6,702
64000,0.836,2,6,702
65000,0.845,2,6,702
66000,0.835,2,6,702
67000,0.817,2,7,702
68000,0.829,3,8,702
69000,0.827,2,11,702
70000,0.815,4,7,702
71000,0.810,2,6,702
72000,0.843,2,7,702
73000,0.857,2,7,702
74000,0.862,2,6,702
75000,0.855,2,6,702
76000,0.883,2,6,702
77000,0.866,2,6,702
78000,0.874,2,8,702
79000,0.856,3,9,702
80000,0.851,2,9,702
81000,0.847,4,6,702
82000,0.863,2,7,702
83000,0.889,2,6,702
84000,0.910,2,6,702
85000,0.884,2,6,702
86000,0.901,2,6,702
87000,0.878,2,6,702
88000,0.871,2,6,702
89000,0.866,2,7,702
90000,0.881,3,9,702
91000,0.884,2,13,702
92000,0.851,2,13,702
93000,0.894,3,6,702
94000,0.892,2,8,702
95000,0.896,2,6,702
96000,0.885,2,6,702
97000,0.890,2,6,702
98000,0.871,2,6,702
99000,0.890,2,6,702
100000,0.893,2,8,702
