3000,0.199,1,5,255
4000,0.181,3,9,102
5000,0.198,2,9,102
6000,0.176,3,7,102
7000,0.170,1,8,102
8000,0.204,1,4,102
9000,0.199,1,4,102
10000,0.209,1,4,102
11000,0.178,1,4,102
12000,0.179,1,4,102
13000,0.199,1,4,102
14000,0.205,1,4,102
15000,0.197,1,4,102
16000,0.211,1,4,102
17000,0.204,1,4,102
18000,0.200,3,6,102
19000,0.248,4,7,102
20000,0.238,1,7,102
21000,0.238,2,6,102
22000,0.232,1,9,102
23000,0.239,1,4,102
24000,0.258,1,4,102
25000,0.243,1,6,102
26000,0.256,1,4,102
27000,0.304,1,4,102
28000,0.302,1,4,102
29000,0.304,1,4,102
30000,0.325,1,4,102
31000,0.300,1,4,102
32000,0.352,1,4,102
33000,0.349,1,4,102
34000,0.333,1,5,102
35000,0.322,1,4,102
36000,0.331,2,5,102
37000,0.346,2,8,102
38000,0.359,1,6,102
39000,0.349,1,4,102
40000,0.348,1,6,102
41000,0.370,1,4,102
42000,0.376,1,4,102
43000,0.380,1,4,102
44000,0.358,1,4,102
45000,0.363,1,4,102
46000,0.355,1,4,102
47000,0.341,1,4,102
48000,0.374,1,4,102
49000,0.368,1,4,102
50000,0.415,1,4,102
51000,0.397,1,4,102
52000,0.418,1,4,102
53000,0.388,1,4,102
54000,0.395,2,4,102
55000,0.427,2,5,102
56000,0.419,1,6,102
57000,0.389,1,4,102
58000,0.416,1,4,102
59000,0.444,2,5,102
60000,0.395,1,4,102
61000,0.436,1,4,102
62000,0.386,1,4,102
63000,0.402,1,4,102
64000,0.397,1,4,102
65000,0.407,1,4,102
66000,0.391,1,4,102
67000,0.417,1,4,102
68000,0.368,1,4,102
69000,0.349,1,4,102
70000,0.356,1,4,102
71000,0.367,1,4,102
72000,0.409,1,4,102
73000,0.380,1,4,102
74000,0.374,2,4,102
75000,0.425,2,7,102
76000,0.399,1,5,102
77000,0.379,1,4,102
78000,0.360,1,4,102
79000,0.389,1,6,102
80000,0.366,1,4,102
81000,0.411,1,4,102
82000,0.402,1,4,102
83000,0.377,1,4,102
84000,0.389,1,4,102
85000,0.361,1,4,102
86000,0.376,1,4,102
87000,0.393,1,4,102
88000,0.402,1,4,102
89000,0.393,1,4,102
90000,0.402,1,4,102
91000,0.431,1,4,102
92000,0.407,1,4,102
93000,0.406,1,4,102
94000,0.430,2,9,102
95000,0.428,1,7,102
96000,0.426,3,7,102
97000,0.407,1,9,102
98000,0.409,1,4,102
99000,0.412,1,5,102
100000,0.427,1,4,102
