3000,0.469,1,77,1004
4000,0.477,1,88,502
5000,0.463,1,88,502
6000,0.436,1,77,502
7000,0.432,1,88,502
8000,0.398,1,88,502
9000,0.401,1,77,502
10000,0.394,1,88,502
11000,0.384,1,87,502
12000,0.418,1,76,502
13000,0.414,1,88,502
14000,0.438,1,88,502
15000,0.437,1,77,502
16000,0.424,1,88,502
17000,0.448,1,88,502
18000,0.424,1,76,502
19000,0.435,1,88,502
20000,0.460,1,88,502
21000,0.443,1,78,502
22000,0.465,1,87,502
23000,0.504,1,89,502
24000,0.468,1,76,502
25000,0.485,1,87,502
26000,0.509,1,88,502
27000,0.497,1,77,502
28000,0.484,1,88,502
29000,0.483,1,88,502
30000,0.477,1,77,502
31000,0.501,1,88,502
32000,0.504,1,88,502
33000,0.495,1,77,502
34000,0.510,1,88,502
35000,0.541,1,87,502
36000,0.500,1,77,502
37000,0.495,1,87,502
38000,0.529,1,89,502
39000,0.527,1,77,502
40000,0.516,1,88,502
41000,0.495,1,96,502
42000,0.520,1,77,502
43000,0.508,1,87,502
44000,0.521,1,88,502
45000,0.562,1,77,502
46000,0.548,1,88,502
47000,0.551,1,87,502
48000,0.535,1,76,502
49000,0.564,1,88,502
50000,0.551,1,87,502
51000,0.583,1,76,502
52000,0.589,1,89,502
53000,0.605,1,87,502
54000,0.607,1,78,502
55000,0.598,1,88,502
56000,0.640,1,88,502
57000,0.632,1,77,502
58000,0.631,1,88,502
59000,0.654,1,88,502
60000,0.618,1,77,502
61000,0.650,1,88,502
62000,0.664,1,88,502
63000,0.653,1,77,502
64000,0.667,1,88,502
65000,0.658,1,89,502
66000,0.690,1,77,502
67000,0.672,1,88,502
68000,0.716,1,89,502
69000,0.675,1,77,502
70000,0.689,1,88,502
71000,0.663,1,89,502
72000,0.682,1,77,502
73000,0.695,1,88,502
74000,0.691,1,102,502
75000,0.696,1,78,502
76000,0.697,1,92,502
77000,0.704,1,90,502
78000,0.693,1,77,502
79000,0.701,1,89,502
80000,0.692,1,87,502
81000,0.717,1,80,502
82000,0.708,1,88,502
83000,0.723,1,88,502
84000,0.725,1,77,502
85000,0.756,1,90,502
86000,0.745,1,89,502
87000,0.751,1,77,502
88000,0.727,1,88,502
89000,0.731,1,88,502
90000,0.744,1,76,502
91000,0.762,1,101,502
92000,0.747,1,89,502
93000,0.753,1,77,502
94000,0.767,1,91,502
95000,0.787,1,88,502
96000,0.780,1,76,502
97000,0.779,1,87,502
98000,0.763,1,89,502
99000,0.744,1,76,502
100000,0.771,1,89,502
