3000,0.099,2,635,82
4000,0.108,3,267,61
5000,0.105,2,336,74
6000,0.112,3,257,70
7000,0.114,3,286,73
8000,0.133,2,268,78
9000,0.121,4,467,80
10000,0.141,2,334,65
11000,0.134,2,278,51
12000,0.137,4,310,39
13000,0.167,5,515,38
14000,0.132,2,599,26
15000,0.163,3,347,19
16000,0.152,2,266,19
17000,0.153,2,207,20
18000,0.174,3,242,11
19000,0.172,2,251,10
20000,0.163,3,274,16
21000,0.169,2,330,18
22000,0.167,2,191,19
23000,0.188,2,183,18
24000,0.189,2,175,15
25000,0.173,2,318,25
26000,0.160,2,165,16
27000,0.156,2,194,16
28000,0.199,2,170,20
29000,0.177,2,196,15
30000,0.156,2,272,14
31000,0.185,2,170,9
32000,0.173,4,183,13
33000,0.151,3,375,17
34000,0.159,3,343,17
35000,0.190,4,306,17
36000,0.192,5,288,13
37000,0.178,2,345,16
38000,0.186,2,275,17
39000,0.180,2,428,23
40000,0.202,2,420,15
41000,0.190,4,253,22
42000,0.197,2,276,15
43000,0.192,5,304,17
44000,0.199,2,217,14
45000,0.190,3,217,13
46000,0.192,2,228,12
47000,0.185,2,164,13
48000,0.198,2,167,21
49000,0.183,3,190,10
50000,0.194,2,197,15
51000,0.202,2,215,14
52000,0.177,3,423,12
53000,0.191,2,304,18
54000,0.195,2,191,13
55000,0.190,3,180,12
56000,0.203,2,307,16
57000,0.233,2,195,15
58000,0.248,2,243,13
59000,0.220,3,212,12
60000,0.227,2,336,17
61000,0.251,2,168,9
62000,0.250,2,177,10
63000,0.251,2,240,8
64000,0.280,2,264,10
65000,0.253,2,195,14
66000,0.266,3,236,18
67000,0.286,3,400,10
68000,0.303,4,490,10
69000,0.306,2,290,16
70000,0.335,2,283,20
71000,0.299,2,203,15
72000,0.305,2,211,20
73000,0.328,2,216,19
74000,0.334,2,187,34
75000,0.326,2,504,22
76000,0.322,4,229,32
77000,0.329,3,291,28
78000,0.335,3,391,26
79000,0.352,3,247,31
80000,0.351,2,190,25
81000,0.347,5,205,25
82000,0.321,2,384,22
83000,0.325,2,203,17
84000,0.333,2,198,26
85000,0.363,3,285,20
86000,0.337,8,248,17
87000,0.329,3,213,21
88000,0.343,2,223,15
89000,0.334,2,210,14
90000,0.296,2,340,13
91000,0.311,2,182,13
92000,0.328,2,183,18
93000,0.290,2,250,11
94000,0.290,2,212,14
95000,0.317,2,192,11
96000,0.317,2,205,12
97000,0.317,2,184,4
98000,0.280,2,192,6
99000,0.324,2,227,11
100000,0.333,3,370,4
