3000,0.764,3,14,0
4000,0.747,3,14,0
5000,0.742,2,14,0
6000,0.757,3,14,0
7000,0.734,2,15,0
8000,0.750,2,14,0
9000,0.766,2,14,0
10000,0.767,2,14,0
11000,0.744,2,14,0
12000,0.793,3,18,0
13000,0.787,3,24,0
14000,0.789,4,22,0
15000,0.799,3,25,0
16000,0.772,4,26,0
17000,0.809,4,25,0
18000,0.797,4,31,0
19000,0.812,3,26,0
20000,0.825,3,19,0
21000,0.789,3,15,0
22000,0.808,3,15,0
23000,0.885,2,15,0
24000,0.853,3,15,0
25000,0.849,3,19,0
26000,0.869,3,16,0
27000,0.871,3,16,0
28000,0.840,3,17,0
29000,0.849,3,15,0
30000,0.831,2,14,0
31000,0.812,3,16,0
32000,0.827,3,17,0
33000,0.806,3,17,0
34000,0.792,3,19,0
35000,0.760,4,22,0
36000,0.773,3,22,0
37000,0.784,2,16,0
38000,0.791,3,14,0
39000,0.817,2,14,0
40000,0.811,2,14,0
41000,0.836,3,15,0
42000,0.804,3,15,0
43000,0.853,2,15,0
44000,0.874,3,15,0
45000,0.848,2,15,0
46000,0.863,2,14,0
47000,0.882,2,15,0
48000,0.881,3,14,0
49000,0.882,2,15,0
50000,0.850,3,14,0
51000,0.907,3,14,0
52000,0.885,3,14,0
53000,0.902,3,15,0
54000,0.904,3,14,0
55000,0.896,2,14,0
56000,0.903,3,14,0
57000,0.884,3,15,0
58000,0.901,3,14,0
59000,0.890,3,15,0
60000,0.912,3,14,0
61000,0.893,3,14,0
62000,0.882,3,14,0
63000,0.862,2,15,0
64000,0.849,2,14,0
65000,0.808,3,15,0
66000,0.843,3,14,0
67000,0.777,3,14,0
68000,0.805,3,14,0
69000,0.813,3,14,0
70000,0.834,3,14,0
71000,0.845,3,16,0
72000,0.864,3,14,0
73000,0.850,3,14,0
74000,0.874,3,14,0
75000,0.918,3,14,0
76000,0.922,3,14,0
77000,0.908,3,15,0
78000,0.943,3,14,0
79000,0.914,3,14,0
80000,0.917,2,14,0
81000,0.927,3,14,0
82000,0.948,3,14,0
83000,0.925,3,15,0
84000,0.942,3,14,0
85000,0.943,2,16,0
86000,0.936,2,14,0
87000,0.932,3,15,0
88000,0.934,3,19,0
89000,0.947,3,14,0
90000,0.940,3,14,0
91000,0.948,3,15,0
92000,0.943,3,15,0
93000,0.941,3,14,0
94000,0.947,3,15,0
95000,0.958,3,14,0
96000,0.949,2,14,0
97000,0.946,2,15,0
98000,0.955,3,14,0
99000,0.942,3,14,0
100000,0.951,3,15,0
