1359,0.477,2,108,351
1812,0.706,1,124,351
2265,0.660,1,99,351
2718,0.636,1,116,351
3171,0.536,1,96,351
3624,0.620,2,117,351
4077,0.565,1,110,351
4530,0.671,2,95,351
4983,0.631,1,76,0.0
5436,0.658,2,71,351
5889,0.547,1,82,351
6342,0.611,1,68,351
6795,0.552,1,54,351
7248,0.625,3,94,351
7701,0.563,1,118,351
8154,0.430,1,78,351
8607,0.472,1,68,351
9060,0.565,1,62,351
9513,0.682,1,58,351
9966,0.660,1,57,0.0
10419,0.545,1,73,351
10872,0.592,1,88,351
11325,0.430,1,61,351
11778,0.380,1,52,351
12231,0.530,1,61,351
12684,0.402,1,52,351
13137,0.528,1,57,351
13590,0.740,1,57,351
14043,0.687,1,54,351
14496,0.664,1,54,0.0
14949,0.631,1,73,351
15402,0.592,2,101,351
15855,0.563,2,68,351
16308,0.587,1,62,351
16761,0.578,1,54,351
17214,0.667,1,76,351
17667,0.675,1,65,351
18120,0.547,1,56,351
18573,0.603,1,57,351
19026,0.647,1,56,351
19479,0.649,1,74,0.0
19932,0.453,1,71,351
20385,0.570,2,84,351
20838,0.578,3,179,351
21291,0.726,2,58,351
21744,0.689,1,58,351
22197,0.726,1,62,351
22650,0.733,1,53,351
23103,0.664,1,58,351
23556,0.598,1,64,351
24009,0.691,1,73,351
24462,0.627,1,72,0.0
24915,0.740,1,78,351
25368,0.589,1,77,351
25821,0.563,2,66,351
26274,0.596,1,65,351
26727,0.623,1,60,351
27180,0.543,1,85,351
27633,0.532,3,73,351
28086,0.746,1,64,351
28539,0.578,1,64,351
28992,0.618,1,63,0.0
29445,0.653,2,80,351
29898,0.667,2,109,351
30351,0.623,1,168,351
30804,0.623,4,110,351
31257,0.689,2,253,351
31710,0.693,1,199,351
32163,0.532,1,61,351
32616,0.731,1,59,351
33069,0.486,1,67,351
33522,0.611,1,63,351
33975,0.587,1,65,0.0
34428,0.713,1,206,351
34881,0.528,1,97,351
35334,0.565,2,70,351
35787,0.600,1,57,351
36240,0.662,1,56,351
36693,0.684,1,56,351
37146,0.660,1,50,351
37599,0.642,1,51,351
38052,0.711,1,52,351
38505,0.649,1,49,351
38958,0.607,1,54,0.0
39411,0.541,1,57,351
39864,0.570,1,59,351
40317,0.494,1,55,351
40770,0.528,1,56,351
41223,0.598,1,52,351
41676,0.684,1,55,351
42129,0.682,1,52,351
42582,0.678,1,53,351
43035,0.675,1,48,351
43488,0.684,1,81,0.0
43941,0.541,1,100,351
44394,0.523,1,55,351
44847,0.634,1,54,351
