17430,0.227,13,420,4983
23240,0.389,16,475,1812
29050,0.809,11,945,610
34860,0.807,22,1113,12
40670,0.778,12,1063,417
46480,0.752,11,1172,1066
52290,0.745,16,1045,1510
58100,0.914,17,1005,1528
63910,0.851,16,675,1661
69720,0.689,16,1031,1659
75530,0.719,15,1057,191
81340,0.702,12,1387,0
87150,0.806,14,1024,0
92960,0.785,18,1169,1
98770,0.845,18,1126,1
104580,0.876,15,1074,1
110390,0.750,12,1193,0
116200,0.802,12,1082,4
122010,0.851,15,1215,0
127820,0.770,20,1081,0
133630,0.738,15,1173,0
139440,0.830,14,1146,4
145250,0.825,11,1039,2
151060,0.783,12,1197,0
156870,0.566,21,1034,0
162680,0.672,20,1150,0
168490,0.628,15,1429,0
174300,0.651,15,973,0
180110,0.680,11,1127,0
185920,0.493,11,1137,0
191730,0.391,19,1123,2
197540,0.358,11,1005,0
203350,0.392,10,1509,0
209160,0.408,18,1082,3
214970,0.291,15,1351,3
220780,0.345,16,1144,15
226590,0.523,12,1181,42
232400,0.620,15,1125,230
238210,0.678,10,1150,499
244020,0.583,17,1161,313
249830,0.626,15,1401,1
255640,0.757,14,1732,5
261450,0.704,24,1357,21
267260,0.708,17,1635,99
273070,0.647,12,1336,7
278880,0.592,12,1230,10
284690,0.550,11,1087,154
290500,0.552,14,1308,528
296310,0.509,16,1179,391
302120,0.577,11,1284,563
307930,0.673,11,1236,1538
313740,0.737,11,1140,1742
319550,0.707,16,2016,763
325360,0.747,13,1625,1409
331170,0.781,15,2105,1404
336980,0.738,12,1529,1316
342790,0.652,11,910,1329
348600,0.687,11,1789,1163
354410,0.730,12,1047,1543
360220,0.632,12,811,1770
366030,0.665,13,906,1800
371840,0.751,14,1049,1127
377650,0.674,15,964,1760
383460,0.754,15,1022,1153
389270,0.757,13,1185,1058
395080,0.698,12,1092,1381
400890,0.643,16,1220,1449
406700,0.557,14,693,1807
412510,0.700,12,963,1642
418320,0.787,14,1064,938
424130,0.692,12,940,1811
429940,0.785,11,1039,1104
435750,0.808,10,1158,409
441560,0.807,13,1041,493
447370,0.769,15,1234,238
453180,0.650,13,1145,268
458990,0.790,13,982,1394
464800,0.707,11,967,1812
470610,0.764,15,1016,1812
476420,0.707,15,1057,1513
482230,0.572,12,1045,783
488040,0.664,15,1165,946
493850,0.647,12,1081,195
499660,0.580,11,1149,971
505470,0.601,13,797,1649
511280,0.654,12,988,1812
517090,0.721,11,674,1812
522900,0.758,17,1128,1241
528710,0.733,13,1064,671
534520,0.679,14,1199,133
540330,0.663,14,1003,4
546140,0.620,12,1149,2
551950,0.595,11,1191,0
557760,0.410,12,1095,0
563570,0.301,14,1196,253
569380,0.540,12,970,1257
575190,0.724,11,954,1456
581000,0.491,11,911,993
