3000,0.272,2,132,1404
4000,0.312,3,248,702
5000,0.394,4,267,702
6000,0.428,3,266,702
7000,0.428,2,186,702
8000,0.488,3,148,702
9000,0.514,2,160,702
10000,0.545,3,215,702
11000,0.499,2,157,702
12000,0.539,3,148,702
13000,0.581,2,153,702
14000,0.422,2,152,702
15000,0.264,2,155,702
16000,0.339,2,151,702
17000,0.398,2,181,702
18000,0.504,2,187,664
19000,0.512,2,198,671
20000,0.522,2,176,702
21000,0.565,6,188,702
22000,0.650,2,253,702
23000,0.737,2,147,702
24000,0.713,2,141,702
25000,0.744,2,151,702
26000,0.752,2,180,702
27000,0.476,2,164,702
28000,0.463,2,165,702
29000,0.435,3,155,702
30000,0.490,3,169,702
31000,0.483,2,166,702
32000,0.486,2,153,702
33000,0.501,2,223,702
34000,0.504,2,204,702
35000,0.528,2,199,702
36000,0.536,3,232,702
37000,0.584,3,238,702
38000,0.574,2,228,702
39000,0.472,2,197,702
40000,0.342,2,225,702
41000,0.451,2,262,536
42000,0.498,3,377,402
43000,0.525,2,238,252
44000,0.530,3,232,162
45000,0.567,2,352,130
46000,0.552,2,232,106
47000,0.517,2,246,75
48000,0.542,2,194,59
49000,0.568,2,191,34
50000,0.571,3,344,40
51000,0.567,2,257,110
52000,0.207,2,232,237
53000,0.209,2,239,324
54000,0.228,3,232,516
55000,0.415,3,198,702
56000,0.445,2,202,702
57000,0.465,2,234,631
58000,0.510,4,374,511
59000,0.488,2,262,454
60000,0.492,3,274,479
61000,0.500,2,280,506
62000,0.571,3,224,659
63000,0.560,2,208,694
64000,0.542,3,199,702
65000,0.578,4,250,702
66000,0.585,3,346,675
67000,0.598,3,250,645
68000,0.627,2,223,637
69000,0.619,2,236,629
70000,0.635,2,215,648
71000,0.618,4,230,682
72000,0.649,2,220,637
73000,0.663,3,207,573
74000,0.672,2,330,568
75000,0.685,2,210,659
76000,0.694,2,253,564
77000,0.686,3,310,542
78000,0.688,4,260,495
79000,0.682,2,256,510
80000,0.715,2,229,480
81000,0.674,4,300,474
82000,0.749,2,230,468
83000,0.758,2,224,500
84000,0.749,4,229,458
85000,0.745,2,207,437
86000,0.766,2,207,442
87000,0.744,2,194,421
88000,0.752,2,185,422
89000,0.773,2,180,504
90000,0.770,2,197,465
91000,0.770,2,275,464
92000,0.755,2,188,424
93000,0.756,2,190,407
94000,0.792,2,207,422
95000,0.797,2,227,391
96000,0.784,3,204,397
97000,0.811,2,188,408
98000,0.810,2,184,385
99000,0.792,2,206,401
100000,0.818,2,255,418
