24876,0.565,13,1328,1911
33168,0.641,12,1287,20
41460,0.301,13,1262,14
49752,0.456,15,1561,36
58044,0.551,13,1509,0
66336,0.271,12,1267,13
74628,0.674,22,1759,0
82920,0.200,13,1557,0
91212,0.314,12,1304,0
99504,0.384,14,1546,0
107796,0.572,13,1406,0
116088,0.365,13,1362,0
124380,0.555,13,1377,0
132672,0.355,12,1436,0
140964,0.496,14,1411,0
149256,0.311,12,1375,0
157548,0.533,23,1390,0
165840,0.434,12,1419,0
174132,0.459,14,1379,0
182424,0.473,12,1390,0
190716,0.400,15,1370,0
199008,0.514,12,1432,0
207300,0.522,12,1376,0
215592,0.407,20,1398,0
223884,0.483,13,1377,0
232176,0.471,14,1361,0
240468,0.452,14,1398,0
248760,0.373,12,1379,0
257052,0.345,13,1408,0
265344,0.440,12,1381,0
273636,0.312,16,1540,5
281928,0.405,15,1415,2
290220,0.574,12,1368,0
298512,0.282,14,1373,3
306804,0.627,13,1424,0
315096,0.259,13,1415,0
323388,0.309,12,1356,0
331680,0.386,12,1409,0
339972,0.390,13,1369,0
348264,0.542,12,1373,0
356556,0.368,16,1385,0
364848,0.591,14,1386,0
373140,0.247,12,1409,0
381432,0.438,13,1391,0
389724,0.430,13,1450,0
398016,0.459,12,1551,0
406308,0.472,12,1250,0
414600,0.417,12,1314,0
422892,0.494,12,1396,0
431184,0.451,13,1234,0
439476,0.466,13,1295,0
447768,0.464,13,1281,0
456060,0.486,12,1285,0
464352,0.423,13,1357,0
472644,0.351,13,1382,0
480936,0.411,12,1267,0
489228,0.338,13,1280,0
497520,0.377,13,1372,0
505812,0.262,12,1787,3
514104,0.438,14,1412,0
522396,0.483,13,1595,0
530688,0.246,13,1283,0
538980,0.370,24,1365,0
547272,0.422,15,1682,0
555564,0.374,12,1332,0
563856,0.303,12,1364,0
572148,0.560,27,1674,0
580440,0.277,14,1326,0
588732,0.423,13,1258,0
597024,0.382,15,1649,0
605316,0.504,16,1475,0
613608,0.322,13,1533,0
621900,0.446,12,1382,0
630192,0.462,12,1385,0
638484,0.401,12,1437,0
646776,0.432,13,1433,0
655068,0.447,13,1395,0
663360,0.376,13,1420,0
671652,0.343,16,1415,0
679944,0.402,13,1357,0
688236,0.336,12,1379,0
696528,0.363,20,1395,0
704820,0.274,13,1390,0
713112,0.287,13,1385,0
721404,0.248,12,1493,0
729696,0.367,13,1417,0
737988,0.422,15,1376,0
746280,0.380,12,1384,0
754572,0.291,17,1386,0
762864,0.277,13,1412,0
771156,0.361,12,1483,0
779448,0.406,13,1431,0
787740,0.358,13,1607,0
796032,0.320,12,1469,0
804324,0.438,13,1498,0
812616,0.355,15,1439,0
820908,0.452,12,1390,0
